Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002618,Male,Yes,1,Not Graduate,No,40500,53020,1380,720,,Rural,N
LP002619,Male,Yes,0,Not Graduate,No,38140,14830,1240,600,1,Semiurban,Y
LP002622,Male,Yes,2,Graduate,No,35100,44160,2430,720,1,Rural,Y
LP002624,Male,Yes,0,Graduate,No,208330,66670,4800,720,,Urban,Y
LP002625,,No,0,Graduate,No,35830,0,960,720,1,Urban,N
LP002626,Male,Yes,0,Graduate,Yes,24790,30130,1880,720,1,Urban,Y
LP002634,Female,No,1,Graduate,No,132620,0,400,720,1,Urban,Y
LP002637,Male,No,0,Not Graduate,No,35980,12870,1000,720,1,Rural,N
LP002640,Male,Yes,1,Graduate,No,60650,20040,2500,720,1,Semiurban,Y
LP002643,Male,Yes,2,Graduate,No,32830,20350,1480,720,1,Urban,Y
LP002648,Male,Yes,0,Graduate,No,21300,66660,700,360,1,Semiurban,N
LP002652,Male,No,0,Graduate,No,58150,36660,3110,720,1,Rural,N
LP002659,Male,Yes,3+,Graduate,No,34660,34280,1500,720,1,Rural,Y
LP002670,Female,Yes,2,Graduate,No,20310,16320,1130,960,1,Semiurban,Y
LP002682,Male,Yes,,Not Graduate,No,30740,18000,1230,720,0,Semiurban,N
LP002683,Male,No,0,Graduate,No,46830,19150,1850,720,1,Semiurban,N
LP002684,Female,No,0,Not Graduate,No,34000,0,950,720,1,Rural,N
LP002689,Male,Yes,2,Not Graduate,No,21920,17420,450,720,1,Semiurban,Y
LP002690,Male,No,0,Graduate,No,25000,0,550,720,1,Semiurban,Y
LP002692,Male,Yes,3+,Graduate,Yes,56770,14240,1000,720,1,Rural,Y
LP002693,Male,Yes,2,Graduate,Yes,79480,71660,4800,720,1,Rural,Y
LP002697,Male,No,0,Graduate,No,46800,20870,0,720,1,Semiurban,N
LP002699,Male,Yes,2,Graduate,Yes,175000,0,4000,720,1,Rural,Y
LP002705,Male,Yes,0,Graduate,No,37750,0,1100,720,1,Semiurban,Y
LP002706,Male,Yes,1,Not Graduate,No,52850,14300,1610,720,0,Semiurban,Y
LP002714,Male,No,1,Not Graduate,No,26790,13020,940,720,1,Semiurban,Y
LP002716,Male,No,0,Not Graduate,No,67830,0,1300,720,1,Semiurban,Y
LP002717,Male,Yes,0,Graduate,No,10250,55000,2160,720,,Rural,Y
LP002720,Male,Yes,3+,Graduate,No,42810,0,1000,720,1,Urban,Y
LP002723,Male,No,2,Graduate,No,35880,0,1100,720,0,Rural,N
LP002729,Male,No,1,Graduate,No,112500,0,1960,720,,Semiurban,N
LP002731,Female,No,0,Not Graduate,Yes,181650,0,1250,720,1,Urban,Y
LP002732,Male,No,0,Not Graduate,,25500,20420,1260,720,1,Rural,Y
LP002734,Male,Yes,0,Graduate,No,61330,39060,3240,720,1,Urban,Y
LP002738,Male,No,2,Graduate,No,36170,0,1070,720,1,Semiurban,Y
LP002739,Male,Yes,0,Not Graduate,No,29170,5360,660,720,1,Rural,N
LP002740,Male,Yes,3+,Graduate,No,64170,0,1570,360,1,Rural,Y
LP002741,Female,Yes,1,Graduate,No,46080,28450,1400,360,1,Semiurban,Y
LP002743,Female,No,0,Graduate,No,21380,0,990,720,0,Semiurban,N
LP002753,Female,No,1,Graduate,,36520,0,950,720,1,Semiurban,Y
LP002755,Male,Yes,1,Not Graduate,No,22390,25240,1280,720,1,Urban,Y
LP002757,Female,Yes,0,Not Graduate,No,30170,6630,1020,720,,Semiurban,Y
LP002767,Male,Yes,0,Graduate,No,27680,19500,1550,720,1,Rural,Y
LP002768,Male,No,0,Not Graduate,No,33580,0,800,72,1,Semiurban,N
LP002772,Male,No,0,Graduate,No,25260,17830,1450,720,1,Rural,Y
LP002776,Female,No,0,Graduate,No,50000,0,1030,720,0,Semiurban,N
LP002777,Male,Yes,0,Graduate,No,27850,20160,1100,720,1,Rural,Y
LP002778,Male,Yes,2,Graduate,Yes,66330,0,0,720,0,Rural,N
LP002784,Male,Yes,1,Not Graduate,No,24920,23750,0,720,1,Rural,Y
LP002785,Male,Yes,1,Graduate,No,33330,32500,1580,720,1,Urban,Y
LP002788,Male,Yes,0,Not Graduate,No,24540,23330,1810,720,0,Urban,N
LP002789,Male,Yes,0,Graduate,No,35930,42660,1320,360,0,Rural,N
LP002792,Male,Yes,1,Graduate,No,54680,10320,260,720,1,Semiurban,Y
LP002794,Female,No,0,Graduate,No,26670,16250,840,720,,Urban,Y
LP002795,Male,Yes,3+,Graduate,Yes,101390,0,2600,720,1,Semiurban,Y
LP002798,Male,Yes,0,Graduate,No,38870,26690,1620,720,1,Semiurban,Y
LP002804,Female,Yes,0,Graduate,No,41800,23060,1820,720,1,Semiurban,Y
LP002807,Male,Yes,2,Not Graduate,No,36750,2420,1080,720,1,Semiurban,Y
LP002813,Female,Yes,1,Graduate,Yes,194840,0,6000,720,1,Semiurban,Y
LP002820,Male,Yes,0,Graduate,No,59230,20540,2110,720,1,Rural,Y
LP002821,Male,No,0,Not Graduate,Yes,58000,0,1320,720,1,Semiurban,Y
LP002832,Male,Yes,2,Graduate,No,87990,0,2580,720,0,Urban,N
LP002833,Male,Yes,0,Not Graduate,No,44670,0,1200,720,,Rural,Y
LP002836,Male,No,0,Graduate,No,33330,0,700,720,1,Urban,Y
LP002837,Male,Yes,3+,Graduate,No,34000,25000,1230,720,0,Rural,N
LP002840,Female,No,0,Graduate,No,23780,0,90,720,1,Urban,N
LP002841,Male,Yes,0,Graduate,No,31660,20640,1040,720,0,Urban,N
LP002842,Male,Yes,1,Graduate,No,34170,17500,1860,720,1,Urban,Y
LP002847,Male,Yes,,Graduate,No,51160,14510,1650,720,0,Urban,N
LP002855,Male,Yes,2,Graduate,No,166660,0,2750,720,1,Urban,Y
LP002862,Male,Yes,2,Not Graduate,No,61250,16250,1870,960,1,Semiurban,N
LP002863,Male,Yes,3+,Graduate,No,64060,0,1500,720,1,Semiurban,N
LP002868,Male,Yes,2,Graduate,No,31590,4610,1080,168,1,Urban,Y
LP002872,,Yes,0,Graduate,No,30870,22100,1360,720,0,Semiurban,N
LP002874,Male,No,0,Graduate,No,32290,27390,1100,720,1,Urban,Y
LP002877,Male,Yes,1,Graduate,No,17820,22320,1070,720,1,Rural,Y
LP002888,Male,No,0,Graduate,,31820,29170,1610,720,1,Urban,Y
LP002892,Male,Yes,2,Graduate,No,65400,0,2050,720,1,Semiurban,Y
LP002893,Male,No,0,Graduate,No,18360,338370,900,720,1,Urban,N
LP002894,Female,Yes,0,Graduate,No,31660,0,360,720,1,Semiurban,Y
LP002898,Male,Yes,1,Graduate,No,18800,0,610,720,,Rural,N
LP002911,Male,Yes,1,Graduate,No,27870,19170,1460,720,0,Rural,N
LP002912,Male,Yes,1,Graduate,No,42830,30000,1720,168,1,Rural,N
LP002916,Male,Yes,0,Graduate,No,22970,15220,1040,720,1,Urban,Y
LP002917,Female,No,0,Not Graduate,No,21650,0,700,720,1,Semiurban,Y
LP002925,,No,0,Graduate,No,47500,0,940,720,1,Semiurban,Y
LP002926,Male,Yes,2,Graduate,Yes,27260,0,1060,720,0,Semiurban,N
LP002928,Male,Yes,0,Graduate,No,30000,34160,560,360,1,Semiurban,Y
LP002931,Male,Yes,2,Graduate,Yes,60000,0,2050,480,1,Semiurban,N
LP002933,,No,3+,Graduate,Yes,93570,0,2920,720,1,Semiurban,Y
LP002936,Male,Yes,0,Graduate,No,38590,33000,1420,360,1,Rural,Y
LP002938,Male,Yes,0,Graduate,Yes,161200,0,2600,720,1,Urban,Y
LP002940,Male,No,0,Not Graduate,No,38330,0,1100,720,1,Rural,Y
LP002941,Male,Yes,2,Not Graduate,Yes,63830,10000,1870,720,1,Rural,N
LP002943,Male,No,,Graduate,No,29870,0,880,720,0,Semiurban,N
LP002945,Male,Yes,0,Graduate,Yes,99630,0,1800,720,1,Rural,Y
LP002948,Male,Yes,2,Graduate,No,57800,0,1920,720,1,Urban,Y
LP002949,Female,No,3+,Graduate,,4160,416670,3500,360,,Urban,N
LP002950,Male,Yes,0,Not Graduate,,28940,27920,1550,720,1,Rural,Y
LP002953,Male,Yes,3+,Graduate,No,57030,0,1280,720,1,Urban,Y
LP002958,Male,No,0,Graduate,No,36760,43010,1720,720,1,Rural,Y
LP002959,Female,Yes,1,Graduate,No,120000,0,4960,720,1,Semiurban,Y
LP002960,Male,Yes,0,Not Graduate,No,24000,38000,0,360,1,Urban,N
LP002961,Male,Yes,1,Graduate,No,34000,25000,1730,720,1,Semiurban,Y
LP002964,Male,Yes,2,Not Graduate,No,39870,14110,1570,720,1,Rural,Y
LP002974,Male,Yes,0,Graduate,No,32320,19500,1080,720,1,Rural,Y
LP002978,Female,No,0,Graduate,No,29000,0,710,720,1,Rural,Y
LP002979,Male,Yes,3+,Graduate,No,41060,0,400,360,1,Rural,Y
LP002983,Male,Yes,1,Graduate,No,80720,2400,2530,720,1,Urban,Y
LP002984,Male,Yes,2,Graduate,No,75830,0,1870,720,1,Urban,Y
LP002990,Female,No,0,Graduate,Yes,45830,0,1330,720,0,Semiurban,N
